Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
2              |     2011-11-23 15:23:32      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-23 15:24:40      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-23 15:29:02      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-23 15:29:42      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-23 15:37:17      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-23 15:51:57      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-23 15:53:12      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/grid-projeto-legado                                       |     /var/www/oasis/public/index.php                                                 |     Action "gridProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-25 09:28:59      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:31:56      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:33:19      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:34:48      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:38:55      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:40:50      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:46:50      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:51:07      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 09:52:23      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-25 11:09:17      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/salvar                                                    |     /var/www/oasis/public/index.php                                                 |     Action "salvar" does not exist and was not trapped in __call()
2              |     2011-11-28 07:59:38      |     954       |     dispatch                              |     Zend_Controller_Dispatcher_Standard     |     /oasis/projeto-legado/salvar-projeto-legado                                     |     /var/www/oasis/library/Zend/Controller/Front.php                                |     Specified column "cd_gerente_projeto" is not in the row
2              |     2011-11-28 08:43:24      |     954       |     dispatch                              |     Zend_Controller_Dispatcher_Standard     |     /oasis/projeto-legado/salvar-projeto-legado                                     |     /var/www/oasis/library/Zend/Controller/Front.php                                |     Specified column "cd_gerente_projeto" is not in the row
2              |     2011-11-28 10:06:13      |     954       |     dispatch                              |     Zend_Controller_Dispatcher_Standard     |     /oasis/projeto-legado/salvar-projeto-legado                                     |     /var/www/oasis/library/Zend/Controller/Front.php                                |     Specified column "cd_gerente_projeto" is not in the row
2              |     2011-11-28 10:07:24      |     954       |     dispatch                              |     Zend_Controller_Dispatcher_Standard     |     /oasis/projeto-legado/salvar-projeto-legado                                     |     /var/www/oasis/library/Zend/Controller/Front.php                                |     Specified column "cd_gerente_projeto" is not in the row
2              |     2011-11-28 10:34:17      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/recuperar-projeto-legado                                  |     /var/www/oasis/public/index.php                                                 |     Action "recuperarProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-28 10:35:31      |     13        |     runApp                                |     Bootstrap                               |     /oasis/projeto-legado/recuperar-projeto-legado                                  |     /var/www/oasis/public/index.php                                                 |     Action "recuperarProjetoLegado" does not exist and was not trapped in __call()
2              |     2011-11-28 14:44:31      |     1108      |     update                                |     Zend_Db_Adapter_Abstract                |     /oasis/projeto-legado/salvar-projeto-legado                                     |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna "cd_gerente_projeto" da relação "s_projeto" não existe LINE 1: ...acto_projeto" = $8, "st_prioridade_projeto" = $9, "cd_gerent...                                                              ^
2              |     2011-11-28 14:47:30      |     1108      |     update                                |     Zend_Db_Adapter_Abstract                |     /oasis/projeto-legado/salvar-projeto-legado                                     |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna "cd_gerente_projeto" da relação "s_projeto" não existe LINE 1: ...acto_projeto" = $8, "st_prioridade_projeto" = $9, "cd_gerent...                                                              ^
