Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-06-24 11:33:45      |     8              |     b_subitem_inventario                              |     subitem-inventario                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 13 
2              |     2011-06-24 11:34:15      |     8              |     b_subitem_inventario                              |     subitem-inventario                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 14 
2              |     2011-06-24 11:39:09      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 2 cd_subitem_inv_descri = 5 
2              |     2011-06-24 11:45:20      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 2 cd_subitem_inv_descri = 6 
2              |     2011-06-24 11:45:51      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 2 cd_subitem_inv_descri = 7 
2              |     2011-06-24 11:46:07      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 2 cd_subitem_inv_descri = 8 
2              |     2011-06-24 11:46:31      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 5 cd_subitem_inv_descri = 9 
2              |     2011-06-24 11:46:45      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 5 cd_subitem_inv_descri = 10 
2              |     2011-06-24 11:47:01      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 5 cd_subitem_inv_descri = 11 
2              |     2011-06-24 11:47:18      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 5 cd_subitem_inv_descri = 12 
2              |     2011-06-24 11:47:30      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 5 cd_subitem_inv_descri = 13 
2              |     2011-06-24 11:47:46      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 5 cd_subitem_inv_descri = 14 
2              |     2011-06-24 11:47:56      |     9              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "b_subitem_inv_descri"."cd_item_inventario" = 2.000000"b_subitem_inv_descri"."cd_subitem_inventario" = 5.000000"b_subitem_inv_descri"."cd_subitem_inv_descri" = 10.000000
2              |     2011-06-24 11:48:19      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 3 cd_subitem_inv_descri = 15 
2              |     2011-06-24 11:48:32      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 3 cd_subitem_inv_descri = 16 
2              |     2011-06-24 11:48:52      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 3 cd_subitem_inv_descri = 17 
2              |     2011-06-24 11:49:06      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 3 cd_subitem_inv_descri = 18 
2              |     2011-06-24 11:49:21      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 3 cd_subitem_inv_descri = 19 
2              |     2011-06-24 11:49:36      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 3 cd_subitem_inv_descri = 20 
2              |     2011-06-24 11:49:51      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 4 cd_subitem_inv_descri = 21 
2              |     2011-06-24 11:50:02      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 4 cd_subitem_inv_descri = 22 
2              |     2011-06-24 11:50:15      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 4 cd_subitem_inv_descri = 23 
2              |     2011-06-24 11:50:30      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 4 cd_subitem_inv_descri = 24 
2              |     2011-06-24 11:50:47      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 8 cd_subitem_inv_descri = 25 
2              |     2011-06-24 11:50:56      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 8 cd_subitem_inv_descri = 26 
2              |     2011-06-24 11:51:07      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 8 cd_subitem_inv_descri = 27 
2              |     2011-06-24 11:51:22      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 8 cd_subitem_inv_descri = 28 
2              |     2011-06-24 11:51:43      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 9 cd_subitem_inv_descri = 29 
2              |     2011-06-24 11:51:52      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 9 cd_subitem_inv_descri = 30 
2              |     2011-06-24 11:52:10      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 9 cd_subitem_inv_descri = 31 
2              |     2011-06-24 11:52:24      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 9 cd_subitem_inv_descri = 32 
2              |     2011-06-24 11:52:58      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 10 cd_subitem_inv_descri = 33 
2              |     2011-06-24 11:53:15      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 10 cd_subitem_inv_descri = 34 
2              |     2011-06-24 11:53:35      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 11 cd_subitem_inv_descri = 35 
2              |     2011-06-24 11:53:53      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 11 cd_subitem_inv_descri = 36 
2              |     2011-06-24 11:54:12      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 11 cd_subitem_inv_descri = 37 
2              |     2011-06-24 11:54:37      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 12 cd_subitem_inv_descri = 38 
2              |     2011-06-24 11:54:53      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 13 cd_subitem_inv_descri = 39 
2              |     2011-06-24 11:55:24      |     8              |     b_subitem_inv_descri                              |     subitem-inv-descri                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_item_inventario = 2 cd_subitem_inventario = 14 cd_subitem_inv_descri = 40 
2              |     2011-06-24 12:14:02      |     8              |     s_historico_execucao_demanda                      |     demanda-executor-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_execucao_demanda = 12058
2              |     2011-06-27 10:54:59      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 12:51:46      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 13:16:54      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 13:17:12      |     9              |     s_solicitacao                                     |     solicitacao-tipo-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 2 and ni_ano_solicitacao = 2011
2              |     2011-06-27 13:18:30      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 14:08:59      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 14:09:08      |     1              |     s_profissional                                    |     alterar-senha                                     |     ::1                                                |     hudson-Vostro                                      |     Alteração de senha de acesso
2              |     2011-06-27 14:09:16      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
0              |     2011-06-27 14:10:02      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
7              |     2011-06-27 14:11:18      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
7              |     2011-06-27 15:10:02      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
0              |     2011-06-27 17:44:32      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 17:46:23      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-27 17:47:38      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-28 08:40:41      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
7              |     2011-06-28 08:46:15      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
7              |     2011-06-28 10:34:39      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 08:54:59      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 09:06:13      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 10:38:19      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 10:39:04      |     9              |     s_demanda                                         |     solicitacao-tipo-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11389 
2              |     2011-06-29 10:39:04      |     9              |     s_solicitacao                                     |     solicitacao-tipo-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 7 and ni_ano_solicitacao = 2011
2              |     2011-06-29 10:55:34      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 10:56:24      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_objeto = 2 cd_profissional = 2 cd_menu = 314 
2              |     2011-06-29 10:56:25      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_objeto = 2 cd_profissional = 2 cd_menu = 315 
2              |     2011-06-29 10:56:38      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 11:05:42      |     9              |     s_solicitacao                                     |     fechamento-solicitacao                            |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 7 and ni_ano_solicitacao = 2011
2              |     2011-06-29 11:09:48      |     9              |     s_solicitacao                                     |     solicitacao-servico                               |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 9 and ni_solicitacao = 20 and ni_ano_solicitacao = 2010
2              |     2011-06-29 11:16:55      |     9              |     s_solicitacao                                     |     solicitacao-tipo-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 3 and ni_ano_solicitacao = 2011
2              |     2011-06-29 11:17:15      |     8              |     s_demanda                                         |     demanda                                           |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_demanda = 11390
2              |     2011-06-29 11:17:18      |     8              |     a_demanda_profissional                            |     demanda                                           |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_profissional = 2 cd_demanda = 11390 
2              |     2011-06-29 11:17:18      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_demanda = 11390 cd_profissional = 2 cd_nivel_servico = 10 
2              |     2011-06-29 11:17:22      |     9              |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11390 cd_profissional = 2 cd_nivel_servico = 10 
2              |     2011-06-29 11:17:22      |     9              |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11390 cd_profissional = 2 
2              |     2011-06-29 11:37:07      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 11:38:54      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_objeto = 2 cd_profissional = 2 cd_menu = 27 
2              |     2011-06-29 11:39:11      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_objeto = 2 cd_profissional = 2 cd_menu = 283 
2              |     2011-06-29 11:39:35      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 11:41:06      |     9              |     s_solicitacao                                     |     justificativa-solicitacao                         |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 3 and ni_ano_solicitacao = 2011
2              |     2011-06-29 12:10:30      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 12:17:49      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 12:30:33      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 13:29:27      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 16:39:52      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-29 16:43:39      |     8              |     s_solicitacao                                     |     solicitacao                                       |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: ni_solicitacao = 10 ni_ano_solicitacao = 2011 cd_objeto = 14 
2              |     2011-06-29 16:45:49      |     9              |     s_solicitacao                                     |     gerenciar-projetos-solicitacao                    |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 14 and ni_solicitacao = 10 and ni_ano_solicitacao = 2011
2              |     2011-06-29 16:46:33      |     8              |     s_proposta                                        |     proposta                                          |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_proposta = 7 cd_projeto = 186 
2              |     2011-06-30 15:39:31      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-06-30 15:40:14      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 1 
2              |     2011-06-30 15:42:56      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 1 
2              |     2011-06-30 15:42:56      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 1 
2              |     2011-06-30 15:42:56      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 1 
2              |     2011-06-30 15:42:56      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 1 
2              |     2011-06-30 15:43:20      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 2 
2              |     2011-06-30 15:43:20      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 2 
2              |     2011-06-30 15:43:20      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 2 
2              |     2011-06-30 15:43:20      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 2 
2              |     2011-06-30 15:44:13      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 5 
2              |     2011-06-30 15:44:13      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 5 
2              |     2011-06-30 15:44:13      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 5 
2              |     2011-06-30 15:44:13      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 5 
2              |     2011-06-30 15:44:13      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 5 
2              |     2011-06-30 15:44:13      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 5 
2              |     2011-06-30 15:44:57      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 3 
2              |     2011-06-30 15:44:57      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 3 
2              |     2011-06-30 15:44:57      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 3 
2              |     2011-06-30 15:44:58      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 3 
2              |     2011-06-30 15:44:58      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 3 
2              |     2011-06-30 15:44:58      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 3 
2              |     2011-06-30 15:45:27      |     8              |     a_form_inventario                                 |     inventario                                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_inventario = 1 cd_item_inventario = 2 cd_item_inventariado = 2 cd_subitem_inventario = 4 
