Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2              |     2011-10-07 09:30:57      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorioProjeto/caso-de-uso/generate1                                   |     /var/www/oasis/public/index.php                                                 |     Action "generate1" does not exist and was not trapped in __call()
2              |     2011-10-07 09:31:49      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorioProjeto/caso-de-uso/generate1                                   |     /var/www/oasis/public/index.php                                                 |     Action "generate1" does not exist and was not trapped in __call()
2              |     2011-10-07 09:32:11      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorioProjeto/caso-de-uso/generate1                                   |     /var/www/oasis/public/index.php                                                 |     Action "generate1" does not exist and was not trapped in __call()
2              |     2011-10-07 09:32:23      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorioProjeto/caso-de-uso/generate1                                   |     /var/www/oasis/public/index.php                                                 |     Action "generate1" does not exist and was not trapped in __call()
2              |     2011-10-19 11:03:08      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:04:48      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:05:59      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:06:43      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:06:55      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:12:24      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:14:05      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 11:35:38      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 13:39:04      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 13:40:18      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 13:55:02      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 13:55:27      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
2              |     2011-10-19 13:56:59      |               |                                           |                                             |     /oasis/RelatorioDiverso/item-parecer                                            |                                                                                     |     Invalid controller specified (item-parecer)       
