Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-08-05 20:59:47      |     8              |     a_perfil_prof_papel_prof                          |     perfil-profissional-papel-profissional            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_perfil_profissional = 31 cd_papel_profissional = 27 
2              |     2011-08-05 21:00:00      |     8              |     a_perfil_prof_papel_prof                          |     perfil-profissional-papel-profissional            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_perfil_profissional = 32 cd_papel_profissional = 28 
2              |     2011-08-05 21:00:15      |     8              |     a_perfil_prof_papel_prof                          |     perfil-profissional-papel-profissional            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_perfil_profissional = 33 cd_papel_profissional = 29 
2              |     2011-08-05 21:03:41      |     8              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 0 cd_objeto = 17 
2              |     2011-08-05 21:03:41      |     8              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_objeto = 17 
2              |     2011-08-05 21:03:41      |     8              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 2 cd_objeto = 17 
2              |     2011-08-05 21:03:41      |     8              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 212 cd_objeto = 17 
2              |     2011-08-05 21:05:28      |     8              |     a_objeto_contrato_perfil_prof                     |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_perfil_profissional = 31 
2              |     2011-08-05 21:05:28      |     8              |     a_objeto_contrato_perfil_prof                     |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_perfil_profissional = 32 
2              |     2011-08-05 21:05:28      |     8              |     a_objeto_contrato_perfil_prof                     |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_perfil_profissional = 33 
2              |     2011-08-05 21:05:57      |     8              |     a_objeto_contrato_papel_prof                      |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_papel_profissional = 26 
2              |     2011-08-05 21:05:57      |     8              |     a_objeto_contrato_papel_prof                      |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_papel_profissional = 25 
2              |     2011-08-05 21:05:57      |     8              |     a_objeto_contrato_papel_prof                      |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_papel_profissional = 27 
2              |     2011-08-05 21:05:57      |     8              |     a_objeto_contrato_papel_prof                      |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_papel_profissional = 28 
2              |     2011-08-05 21:05:57      |     8              |     a_objeto_contrato_papel_prof                      |     associar-perfil-papel-profissional-objeto-contrato|     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_papel_profissional = 29 
2              |     2011-08-05 21:06:35      |     9              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 17 and cd_profissional = 1
2              |     2011-08-05 21:06:39      |     9              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 17 and cd_profissional = 2
2              |     2011-08-05 21:06:42      |     9              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 17 and cd_profissional = 212
2              |     2011-08-05 21:10:47      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 161 
2              |     2011-08-05 21:10:51      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 177 
2              |     2011-08-05 21:10:53      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 213 
2              |     2011-08-05 21:10:54      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 205 
2              |     2011-08-05 21:10:55      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 209 
2              |     2011-08-05 21:10:57      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 206 
2              |     2011-08-05 21:10:58      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 208 
2              |     2011-08-05 21:11:00      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 207 
2              |     2011-08-05 21:11:05      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 230 
2              |     2011-08-05 21:11:06      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 182 
2              |     2011-08-05 21:11:07      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 183 
2              |     2011-08-05 21:11:09      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 188 
2              |     2011-08-05 21:11:11      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 185 
2              |     2011-08-05 21:11:14      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 184 
2              |     2011-08-05 21:11:18      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 191 
2              |     2011-08-05 21:11:19      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 192 
2              |     2011-08-05 21:11:20      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 194 
2              |     2011-08-05 21:11:21      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 193 
2              |     2011-08-05 21:11:23      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 186 
2              |     2011-08-05 21:11:28      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 189 
2              |     2011-08-05 21:11:30      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 190 
2              |     2011-08-05 21:11:31      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 187 
2              |     2011-08-05 21:11:38      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 246 
2              |     2011-08-05 21:11:40      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 245 
2              |     2011-08-05 21:11:41      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 243 
2              |     2011-08-05 21:11:43      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 229 
2              |     2011-08-05 21:11:45      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 244 
2              |     2011-08-05 21:11:46      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 181 
2              |     2011-08-05 21:11:48      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 196 
2              |     2011-08-05 21:11:50      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 200 
2              |     2011-08-05 21:11:54      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 198 
2              |     2011-08-05 21:11:56      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 199 
2              |     2011-08-05 21:11:59      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 197 
2              |     2011-08-05 21:12:01      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 8 
2              |     2011-08-05 21:12:11      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 7 
2              |     2011-08-05 21:12:13      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 43 
2              |     2011-08-05 21:12:14      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 92 
2              |     2011-08-05 21:12:19      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 39 
2              |     2011-08-05 21:12:21      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 94 
2              |     2011-08-05 21:12:23      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 241 
2              |     2011-08-05 21:12:25      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 42 
2              |     2011-08-05 21:12:28      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 44 
2              |     2011-08-05 21:12:30      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 37 
2              |     2011-08-05 21:12:32      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 111 
2              |     2011-08-05 21:12:34      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 96 
2              |     2011-08-05 21:12:42      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 173 
2              |     2011-08-05 21:12:48      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 68 
2              |     2011-08-05 21:12:50      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 242 
2              |     2011-08-05 21:12:51      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 195 
2              |     2011-08-05 21:12:53      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 55 
2              |     2011-08-05 21:12:56      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 53 
2              |     2011-08-05 21:12:57      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 54 
2              |     2011-08-05 21:12:59      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 56 
2              |     2011-08-05 21:13:01      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 57 
2              |     2011-08-05 21:13:03      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 61 
2              |     2011-08-05 21:13:05      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 78 
2              |     2011-08-05 21:13:08      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 62 
2              |     2011-08-05 21:13:09      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 174 
2              |     2011-08-05 21:13:11      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 172 
2              |     2011-08-05 21:13:19      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 24 
2              |     2011-08-05 21:14:38      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 25 
2              |     2011-08-05 21:14:41      |     10             |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_objeto = 17 and cd_profissional = 1 and cd_menu = 25
2              |     2011-08-05 21:14:43      |     10             |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_objeto = 17 and cd_profissional = 1 and cd_menu = 24
2              |     2011-08-05 21:16:26      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 24 
2              |     2011-08-05 21:16:28      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 25 
2              |     2011-08-05 21:16:29      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 9 
2              |     2011-08-05 21:16:30      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 23 
2              |     2011-08-05 21:16:31      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 36 
2              |     2011-08-05 21:16:33      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 27 
2              |     2011-08-05 21:16:34      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 41 
2              |     2011-08-05 21:16:36      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 90 
2              |     2011-08-05 21:16:37      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 165 
2              |     2011-08-05 21:16:38      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 26 
2              |     2011-08-05 21:16:40      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 38 
2              |     2011-08-05 21:17:10      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 120 
2              |     2011-08-05 21:17:12      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 71 
2              |     2011-08-05 21:17:14      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 100 
2              |     2011-08-05 21:17:15      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 101 
2              |     2011-08-05 21:17:19      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 309 
2              |     2011-08-05 21:17:20      |     8              |     a_profissional_menu                               |     objeto-perfil-profissional                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 17 cd_profissional = 1 cd_menu = 310 
