Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-09-09 08:39:41      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 2 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 3 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 5 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 6 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 8 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 10 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 11 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 12 
2              |     2011-09-09 08:40:12      |     8              |     a_proposta_definicao_metrica                      |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 cd_definicao_metrica = 2 
2              |     2011-09-09 08:40:12      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:40:12      |     9              |     s_parcela                                         |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 cd_proposta = 1 ni_parcela = 1 
2              |     2011-09-09 08:40:20      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:40:33      |     8              |     s_modulo                                          |     modulo                                            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_modulo = 1806 cd_projeto = 262 
2              |     2011-09-09 08:40:40      |     8              |     a_proposta_modulo                                 |     modulo                                            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_modulo = 1806 cd_proposta = 1 
2              |     2011-09-09 08:40:43      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:40:59      |     8              |     s_parcela                                         |     criar-parcela                                     |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_parcela = 1646 cd_projeto = 262 cd_proposta = 1 
2              |     2011-09-09 08:41:04      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:41:22      |     8              |     s_produto_parcela                                 |     produto-parcela                                   |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_produto_parcela = 13355 cd_proposta = 1 cd_projeto = 262 cd_parcela = 1646 
2              |     2011-09-09 08:41:27      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:41:38      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:41:54      |     8              |     s_processamento_proposta                          |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_processamento_proposta = 744 cd_projeto = 262 cd_proposta = 1 
2              |     2011-09-09 08:41:54      |     9              |     s_processamento_parcela                           |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1 and cd_parcela = 1645 and st_ativo = 'S'
2              |     2011-09-09 08:41:54      |     9              |     s_proposta                                        |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 08:41:54      |     9              |     s_solicitacao                                     |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 14 and ni_solicitacao = 17 and ni_ano_solicitacao = 2011
2              |     2011-09-09 08:41:54      |     8              |     s_historico_proposta                              |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: dt_historico_proposta = 2011-09-09 08:41:54 cd_projeto = 262 cd_proposta = 1 
2              |     2011-09-09 08:41:54      |     8              |     s_historico_proposta_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 2 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 3 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 5 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 6 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 8 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 10 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 11 
2              |     2011-09-09 08:41:55      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 08:41:54 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 12 
2              |     2011-09-09 08:41:55      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 262 dt_historico_proposta = 2011-09-09 08:41:54 cd_historico_proposta_parcela = 1401 
2              |     2011-09-09 08:41:55      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22771 dt_historico_proposta = 2011-09-09 08:41:54 cd_projeto = 262 cd_historico_proposta_parcela = 1401 
2              |     2011-09-09 08:41:55      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 262 dt_historico_proposta = 2011-09-09 08:41:54 cd_historico_proposta_parcela = 1402 
2              |     2011-09-09 08:41:55      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22772 dt_historico_proposta = 2011-09-09 08:41:54 cd_projeto = 262 cd_historico_proposta_parcela = 1402 
2              |     2011-09-09 08:57:31      |     9              |     s_processamento_proposta                          |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1 and st_ativo = 'S'
2              |     2011-09-09 08:57:31      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 1 cd_proposta = 1 cd_projeto = 262 cd_processamento_proposta = 744 
2              |     2011-09-09 08:57:31      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 3 cd_proposta = 1 cd_projeto = 262 cd_processamento_proposta = 744 
2              |     2011-09-09 08:57:31      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 2 cd_proposta = 1 cd_projeto = 262 cd_processamento_proposta = 744 
2              |     2011-09-09 08:57:31      |     9              |     s_processamento_parcela                           |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1 and cd_parcela = 1645 and st_ativo = 'S'
2              |     2011-09-09 11:50:09      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-09-09 11:50:37      |     8              |     s_processamento_proposta                          |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_processamento_proposta = 745 cd_projeto = 262 cd_proposta = 1 
2              |     2011-09-09 11:50:37      |     9              |     s_processamento_parcela                           |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1 and cd_parcela = 1645 and st_ativo = 'S'
2              |     2011-09-09 11:50:37      |     9              |     s_proposta                                        |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 262 and cd_proposta = 1
2              |     2011-09-09 11:50:38      |     9              |     s_solicitacao                                     |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 14 and ni_solicitacao = 17 and ni_ano_solicitacao = 2011
2              |     2011-09-09 11:50:38      |     8              |     s_historico_proposta                              |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: dt_historico_proposta = 2011-09-09 11:50:37 cd_projeto = 262 cd_proposta = 1 
2              |     2011-09-09 11:50:38      |     8              |     s_historico_proposta_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 2 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 3 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 5 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 6 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 8 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 10 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 11 
2              |     2011-09-09 11:50:38      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 262 cd_proposta = 1 dt_historico_proposta = 2011-09-09 11:50:37 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 12 
2              |     2011-09-09 11:50:38      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 262 dt_historico_proposta = 2011-09-09 11:50:37 cd_historico_proposta_parcela = 1403 
2              |     2011-09-09 11:50:38      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22773 dt_historico_proposta = 2011-09-09 11:50:37 cd_projeto = 262 cd_historico_proposta_parcela = 1403 
2              |     2011-09-09 11:50:38      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 262 dt_historico_proposta = 2011-09-09 11:50:37 cd_historico_proposta_parcela = 1404 
