Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
2              |     2011-07-05 10:48:54      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/9/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-05 10:51:10      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/9/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-05 10:53:13      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/9/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-05 10:53:21      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/9/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-05 10:59:26      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/9/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-05 12:21:46      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08006] [7] timeout expired               
               |     2011-07-05 13:14:59      |     305       |     _authenticateCreateSelect             |     Zend_Auth_Adapter_DbTable               |     /oasis/auth                                                                     |     /var/www/oasis/library/Zend/Auth/Adapter/DbTable.php                            |     O nome do Servidor esta ínvalido                 
2              |     2011-07-05 16:22:23      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-05 16:24:47      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-05 16:25:25      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:33:49      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:41:12      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:44:16      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:44:55      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:48:55      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:53:43      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 10:54:11      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 11:00:17      |     80        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/desassocia-item-inventario             |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-07-06 14:38:06      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorio-demanda/chamado-tercnico                                       |     /var/www/oasis/public/index.php                                                 |     Action "chamadoTercnico" does not exist and was not trapped in __call()
