Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2              |     2011-06-01 10:11:37      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inventario/grid-form-inventario                                          |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a ")" LINE 6: ...                    and fi.cd_item_inventariado = ) WHERE (s...                                                              ^
2              |     2011-06-01 10:20:14      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inventario/grid-form-inventario                                          |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 5:                         and fi.cd_inventario = 2                                 ^
2              |     2011-06-01 10:27:37      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inventario/grid-form-inventario                                          |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 5:                         and fi.cd_inventario = 2                                 ^
2              |     2011-06-01 10:29:29      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inventario/grid-form-inventario                                          |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 5:                         and fi.cd_inventario = 2                                 ^
2              |     2011-06-01 10:31:43      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inventario/grid-form-inventario                                          |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 5:                         and fi.cd_inventario = 2                                 ^
2              |     2011-06-01 12:17:47      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/inventario/salva-dados-form-inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23502]: Not null violation: 7 ERRO:  valor nulo na coluna "cd_subitem_inv_descri" viola a restrição não-nula
2              |     2011-06-01 13:51:16      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/inventario/salva-dados-form-inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23503]: Foreign key violation: 7 ERRO:  inserção ou atualização em tabela "a_form_inventario" viola restrição de chave estrangeira "a_form_inventario_fk2" DETAIL:  Chave (cd_item_inventariado,cd_inventario,cd_item_inventario)=(1,2,2) não está presente na tabela "a_item_inventariado".
2              |     2011-06-01 14:13:22      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/inventario/salva-dados-form-inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23503]: Foreign key violation: 7 ERRO:  inserção ou atualização em tabela "a_form_inventario" viola restrição de chave estrangeira "a_form_inventario_fk2" DETAIL:  Chave (cd_item_inventariado,cd_inventario,cd_item_inventario)=(1,2,2) não está presente na tabela "a_item_inventariado".
2              |     2011-06-01 14:21:00      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/inventario/salva-dados-form-inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23503]: Foreign key violation: 7 ERRO:  inserção ou atualização em tabela "a_form_inventario" viola restrição de chave estrangeira "a_form_inventario_fk2" DETAIL:  Chave (cd_item_inventariado,cd_inventario,cd_item_inventario)=(1,2,2) não está presente na tabela "a_item_inventariado".
2              |     2011-06-01 14:24:20      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/inventario/salva-dados-form-inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23503]: Foreign key violation: 7 ERRO:  inserção ou atualização em tabela "a_form_inventario" viola restrição de chave estrangeira "a_form_inventario_fk2" DETAIL:  Chave (cd_item_inventariado,cd_inventario,cd_item_inventario)=(1,2,2) não está presente na tabela "a_item_inventariado".
2              |     2011-06-01 14:50:05      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/inventario/salva-dados-form-inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23502]: Not null violation: 7 ERRO:  valor nulo na coluna "cd_inventario" viola a restrição não-nula
2              |     2011-06-03 09:38:23      |     13        |     runApp                                |     Bootstrap                               |     /oasis/demanda/qtd-demanda-profissional                                         |     /var/www/oasis/public/index.php                                                 |     Action "qtdDemandaProfissional" does not exist and was not trapped in __call()
2              |     2011-06-03 09:38:40      |     13        |     runApp                                |     Bootstrap                               |     /oasis/demanda/qtd-demanda-profissional                                         |     /var/www/oasis/public/index.php                                                 |     Action "qtdDemandaProfissional" does not exist and was not trapped in __call()
2              |     2011-06-13 12:09:08      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item_inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:11:45      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item_inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:11:47      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item_inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:19:56      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item_inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:20:02      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item_inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:24:13      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item_inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:25:37      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item-inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:31:47      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item-inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:31:50      |               |                                           |                                             |     /oasis/associar-item_inventario-contrato/pesquisa-item-inventario               |                                                                                     |     Invalid controller specified (associar-item_inventario-contrato)
2              |     2011-06-13 12:32:52      |     41        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/associar-item-inventario-contrato/pesquisa-item-inventario               |     /var/www/oasis/application/modules/default/models/ContratoItemInventario.php    |     Primary key column(s) (cd_contrato,cd_item_inventario) are not columns in this table ()
2              |     2011-06-13 13:50:13      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/associa-item-inventario                |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-06-13 14:09:24      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/associa-item-inventario                |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-06-13 14:12:06      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/associa-item-inventario                |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-06-13 14:12:22      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/associar-item-inventario-contrato/associa-item-inventario                |     /var/www/oasis/application/Bootstrap.php                                        |     Must specify JSON encoded source for decoding     
2              |     2011-06-13 14:16:18      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/associar-item-inventario-contrato/associa-item-inventario                |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[23505]: Unique violation: 7 ERRO:  duplicar valor da chave viola a restrição de unicidade "pk_oasis_item_inventario_145"
2              |     2011-06-14 09:23:03      |     168       |     where                                 |     Zend_Db_Select                          |     /oasis/demanda                                                                  |     /var/www/oasis/application/modules/default/models/ItemInventariado.php          |     Select query cannot join with another table       
2              |     2011-06-14 09:23:45      |     168       |     where                                 |     Zend_Db_Select                          |     /oasis/demanda                                                                  |     /var/www/oasis/application/modules/default/models/ItemInventariado.php          |     Select query cannot join with another table       
2              |     2011-06-18 06:43:21      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inventario/grid-form-inventario                                          |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna fi.cd_subitem_inv_descri não existe LINE 3:                         and fi.cd_subitem_inv_descri = sii.c...                                     ^
2              |     2011-06-20 13:23:09      |     133       |     init                                  |     SolicitacaoServiceDeskController        |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Controller/Action.php                               |     Method adMultiOptions does not exist              
2              |     2011-06-20 15:54:00      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 15:54:50      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 15:54:54      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 15:55:06      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 15:55:15      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 15:57:01      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000e" requer 1
2              |     2011-06-20 15:58:38      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 15:59:52      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 16:01:00      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 16:03:38      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 16:05:20      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 16:06:30      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 16:07:56      |     78        |     dispatch                              |     Zend_Controller_Front                   |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/application/Bootstrap.php                                        |     No valid elements specified for display group     
2              |     2011-06-20 16:19:56      |     13        |     runApp                                |     Bootstrap                               |     /oasis/solicitacao-service-desk/pesquisa-item-iventariado-service-desk          |     /var/www/oasis/public/index.php                                                 |     Action "pesquisaItemIventariadoServiceDesk" does not exist and was not trapped in __call()
2              |     2011-06-20 16:21:44      |     13        |     runApp                                |     Bootstrap                               |     /oasis/solicitacao-service-desk/pesquisa-item-iventariado-service-desk          |     /var/www/oasis/public/index.php                                                 |     Action "pesquisaItemIventariadoServiceDesk" does not exist and was not trapped in __call()
2              |     2011-06-21 08:38:45      |     13        |     runApp                                |     Bootstrap                               |     /oasis/solicitacao-service-desk/pesquisa-item-iventariado-service-desk          |     /var/www/oasis/public/index.php                                                 |     Action "pesquisaItemIventariadoServiceDesk" does not exist and was not trapped in __call()
2              |     2011-06-21 09:03:50      |     13        |     runApp                                |     Bootstrap                               |     /oasis/solicitacao-service-desk/pesquisa-item-iventariado-service-desk          |     /var/www/oasis/public/index.php                                                 |     Action "pesquisaItemIventariadoServiceDesk" does not exist and was not trapped in __call()
2              |     2011-06-21 09:04:50      |     13        |     runApp                                |     Bootstrap                               |     /oasis/solicitacao-service-desk/pesquisa-item-iventariado-service-desk          |     /var/www/oasis/public/index.php                                                 |     Action "pesquisaItemIventariadoServiceDesk" does not exist and was not trapped in __call()
2              |     2011-06-21 09:06:07      |     13        |     runApp                                |     Bootstrap                               |     /oasis/solicitacao-service-desk/pesquisa-item-iventariado-service-desk          |     /var/www/oasis/public/index.php                                                 |     Action "pesquisaItemIventariadoServiceDesk" does not exist and was not trapped in __call()
2              |     2011-06-21 11:32:39      |     1366      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_00000010" requer 1
2              |     2011-06-22 09:23:18      |     1366      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_00000010" requer 1
2              |     2011-06-22 09:24:45      |     1366      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_00000010" requer 1
2              |     2011-06-22 09:26:08      |     1366      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_00000010" requer 1
2              |     2011-06-22 09:26:37      |     1366      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_00000010" requer 1
2              |     2011-06-22 10:02:16      |     954       |     dispatch                              |     Zend_Controller_Dispatcher_Standard     |     /oasis/solicitacao-servico-service-desk                                         |     /var/www/oasis/library/Zend/Controller/Front.php                                |     Unrecognized method 'array()'                     
2              |     2011-06-22 10:04:22      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-servico-service-desk                                         |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42804]: Datatype mismatch: 7 ERRO:  argumento do WHERE deve ser do tipo boolean, e não do tipo character LINE 1: ..._solicitacao" FROM "oasis"."s_solicitacao" WHERE (st_solicit...                                                              ^
2              |     2011-06-22 10:07:16      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-servico-service-desk                                         |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42883]: Undefined function: 7 ERRO:  operador não existe: character = integer LINE 1: ...cao" FROM "oasis"."s_solicitacao" WHERE (st_solicitacao = 5)                                                                    ^ HINT:  Nenhum operador corresponde com o nome e o(s) tipo(s) de argumento(s) informados. Você precisa adicionar conversões de tipo explícitas.
