Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-10-21 08:23:58      |     8              |     s_solicitacao                                     |     solicitacao                                       |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: ni_solicitacao = 22 ni_ano_solicitacao = 2011 cd_objeto = 14 
2              |     2011-10-21 08:24:08      |     9              |     s_solicitacao                                     |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 14 and ni_solicitacao = 22 and ni_ano_solicitacao = 2011
2              |     2011-10-21 08:24:17      |     8              |     s_demanda                                         |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11400
2              |     2011-10-21 08:24:32      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 2 cd_demanda = 11400 
2              |     2011-10-21 08:24:32      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-21 08:24:44      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11400 
2              |     2011-10-21 08:24:44      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11400 cd_profissional = 1 cd_nivel_servico = 135 
2              |     2011-10-21 08:24:50      |     9              |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 cd_nivel_servico = 135 
2              |     2011-10-21 08:24:50      |     9              |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 
2              |     2011-10-21 08:24:53      |     9              |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-21 08:24:54      |     9              |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 
2              |     2011-10-21 08:25:21      |     9              |     a_demanda_prof_nivel_servico                      |     demanda-executor-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-21 08:26:08      |     8              |     s_historico_execucao_demanda                      |     demanda-executor-demanda                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_execucao_demanda = 12062
2              |     2011-10-21 08:26:40      |     9              |     a_demanda_prof_nivel_servico                      |     demanda-executor-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-21 08:26:40      |     9              |     a_demanda_profissional                            |     demanda-executor-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 
2              |     2011-10-21 08:27:23      |     9              |     a_demanda_prof_nivel_servico                      |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 cd_nivel_servico = 135 
2              |     2011-10-21 08:27:23      |     9              |     a_demanda_profissional                            |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 
2              |     2011-10-21 08:27:23      |     9              |     s_demanda                                         |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 
2              |     2011-10-21 09:07:50      |     9              |     s_demanda                                         |     reencaminhar-solicitacao-tipo-demanda             |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 
2              |     2011-10-21 09:07:50      |     9              |     a_demanda_profissional                            |     reencaminhar-solicitacao-tipo-demanda             |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 
2              |     2011-10-21 09:07:50      |     9              |     a_demanda_prof_nivel_servico                      |     reencaminhar-solicitacao-tipo-demanda             |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 cd_nivel_servico = 135 
2              |     2011-10-21 14:38:52      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-21 19:52:24      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 06:28:36      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 08:40:13      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 10:22:57      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 10:39:13      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 10:39:19      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 12:50:53      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-22 16:02:53      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-24 19:43:57      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-10-24 19:44:53      |     8              |     s_demanda                                         |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401
2              |     2011-10-24 19:45:06      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 2 cd_demanda = 11401 
2              |     2011-10-24 19:45:06      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-24 19:45:10      |     9              |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11401 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-24 19:45:10      |     9              |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11401 cd_profissional = 2 
2              |     2011-10-24 19:47:04      |     9              |     a_demanda_prof_nivel_servico                      |     demanda-executor-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11401 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-24 19:48:09      |     9              |     a_demanda_prof_nivel_servico                      |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11401 cd_profissional = 2 cd_nivel_servico = 136 
2              |     2011-10-24 19:48:10      |     9              |     a_demanda_profissional                            |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11401 cd_profissional = 2 
2              |     2011-10-24 19:48:10      |     9              |     s_demanda                                         |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11401 
2              |     2011-10-24 19:57:49      |     9              |     a_demanda_prof_nivel_servico                      |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 cd_nivel_servico = 135 
2              |     2011-10-24 19:57:49      |     9              |     a_demanda_profissional                            |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 1 
2              |     2011-10-24 19:57:49      |     9              |     s_demanda                                         |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 
2              |     2011-10-24 19:58:24      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 135 
2              |     2011-10-24 19:58:31      |     9              |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 135 
2              |     2011-10-24 19:58:31      |     9              |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 
2              |     2011-10-24 19:58:31      |     9              |     s_demanda                                         |     reencaminhar-solicitacao-tipo-demanda             |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 
2              |     2011-10-24 19:58:31      |     9              |     a_demanda_profissional                            |     reencaminhar-solicitacao-tipo-demanda             |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 
2              |     2011-10-24 19:58:31      |     9              |     a_demanda_prof_nivel_servico                      |     reencaminhar-solicitacao-tipo-demanda             |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 135 
2              |     2011-10-24 20:23:17      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 20:23:17      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:34:07      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:34:07      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 20:34:29      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 20:34:29      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:41:10      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:41:10      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 20:42:53      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 20:42:53      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:43:57      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:43:57      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 20:50:10      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 20:50:10      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:58:15      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 20:58:15      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 20:58:36      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 20:58:36      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:00:37      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:00:37      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 21:01:54      |     9              |     a_demanda_prof_nivel_servico                      |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 cd_nivel_servico = 135 
2              |     2011-10-24 21:01:54      |     9              |     a_demanda_profissional                            |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 cd_profissional = 2 
2              |     2011-10-24 21:01:54      |     9              |     s_demanda                                         |     solicitacao-tipo-demanda                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_demanda = 11400 
2              |     2011-10-24 21:06:37      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 12 cd_demanda = 11400 
2              |     2011-10-24 21:06:37      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11400 cd_profissional = 12 cd_nivel_servico = 136 
2              |     2011-10-24 21:08:01      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11400 cd_profissional = 12 cd_nivel_servico = 136 
2              |     2011-10-24 21:08:01      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11400 cd_profissional = 12 
2              |     2011-10-24 21:09:52      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 21:09:52      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:14:02      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:14:02      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 21:14:33      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 21:14:33      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:14:57      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:14:57      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 21:15:36      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 21:15:36      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:18:48      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:18:48      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 21:19:07      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 21:19:07      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:21:31      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:21:31      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 21:21:44      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 21:21:44      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:22:04      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:22:04      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
2              |     2011-10-24 21:26:16      |     8              |     a_demanda_profissional                            |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 1 cd_demanda = 11401 
2              |     2011-10-24 21:26:16      |     8              |     a_demanda_prof_nivel_servico                      |     demanda                                           |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:26:36      |     10             |     a_demanda_prof_nivel_servico                      |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 cd_nivel_servico = 136 
2              |     2011-10-24 21:26:36      |     10             |     a_demanda_profissional                            |     encaminhar-solicitacao-tipo-demanda               |     127.0.0.1                                          |     localhost                                          |     Exclusão de Registro: cd_demanda = 11401 cd_profissional = 1 
