Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-11-01 15:36:49      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22776 dt_historico_proposta = 2011-11-01 15:36:48 cd_projeto = 260 cd_historico_proposta_parcela = 1406 
2              |     2011-11-01 15:36:49      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 260 dt_historico_proposta = 2011-11-01 15:36:48 cd_historico_proposta_parcela = 1407 
2              |     2011-11-01 15:36:49      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22777 dt_historico_proposta = 2011-11-01 15:36:48 cd_projeto = 260 cd_historico_proposta_parcela = 1407 
2              |     2011-11-01 15:37:13      |     9              |     s_processamento_proposta                          |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 260 and cd_proposta = 1 and st_ativo = 'S'
2              |     2011-11-01 15:37:14      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 1 cd_proposta = 1 cd_projeto = 260 cd_processamento_proposta = 746 
2              |     2011-11-01 15:37:14      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 3 cd_proposta = 1 cd_projeto = 260 cd_processamento_proposta = 746 
2              |     2011-11-01 15:37:14      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 2 cd_proposta = 1 cd_projeto = 260 cd_processamento_proposta = 746 
2              |     2011-11-01 15:37:14      |     9              |     s_processamento_parcela                           |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 260 and cd_proposta = 1 and cd_parcela = 1642 and st_ativo = 'S'
2              |     2011-11-01 15:55:57      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-01 15:57:18      |     8              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_funcionalidade = 1
2              |     2011-11-03 09:09:13      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-03 09:09:25      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:31      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:34      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:35      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:36      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:39      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:41      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:45      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:47      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:09:59      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:12:40      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-11-03 09:12:56      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-03 16:03:55      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-04 12:09:25      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-04 12:10:47      |     8              |     s_contrato                                        |     contrato                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18
2              |     2011-11-04 12:25:34      |     8              |     s_objeto_contrato                                 |     objeto-contrato                                   |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_objeto = 18
2              |     2011-11-07 09:22:15      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-07 14:31:19      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-08 07:39:38      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-08 09:21:51      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-08 10:36:45      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-08 13:57:41      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-09 08:50:13      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-09 09:40:01      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-09 14:41:15      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-09 16:43:53      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-10 09:14:59      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-10 09:54:47      |     8              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_funcionalidade = 2
2              |     2011-11-10 10:01:34      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 10:02:42      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 10:03:38      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 10:08:27      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 10:18:26      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 10:22:16      |     8              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_funcionalidade = 3
2              |     2011-11-10 10:42:36      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 10:53:15      |     9              |     b_funcionalidade                                  |     funcionalidade                                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_funcionalidade = 2 
2              |     2011-11-10 14:23:07      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-11 11:02:59      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-18 09:40:54      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-18 09:43:07      |     8              |     b_definicao_metrica                               |     definicao-metrica                                 |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_definicao_metrica = 11
2              |     2011-11-18 09:43:59      |     8              |     b_definicao_metrica                               |     definicao-metrica                                 |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_definicao_metrica = 12
2              |     2011-11-18 09:44:59      |     8              |     b_definicao_metrica                               |     definicao-metrica                                 |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_definicao_metrica = 13
2              |     2011-11-18 09:46:03      |     8              |     b_definicao_metrica                               |     definicao-metrica                                 |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_definicao_metrica = 14
2              |     2011-11-18 09:46:51      |     8              |     b_definicao_metrica                               |     definicao-metrica                                 |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_definicao_metrica = 15
2              |     2011-11-18 09:48:09      |     8              |     b_definicao_metrica                               |     definicao-metrica                                 |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_definicao_metrica = 16
2              |     2011-11-18 09:49:35      |     8              |     b_item_metrica                                    |     item-metrica                                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_metrica = 17 cd_definicao_metrica = 11 
2              |     2011-11-18 09:50:31      |     8              |     b_item_metrica                                    |     item-metrica                                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_metrica = 18 cd_definicao_metrica = 12 
2              |     2011-11-18 09:51:15      |     8              |     b_item_metrica                                    |     item-metrica                                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_metrica = 19 cd_definicao_metrica = 13 
2              |     2011-11-18 09:52:04      |     8              |     b_item_metrica                                    |     item-metrica                                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_metrica = 20 cd_definicao_metrica = 14 
2              |     2011-11-18 09:52:50      |     8              |     b_item_metrica                                    |     item-metrica                                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_metrica = 21 cd_definicao_metrica = 15 
2              |     2011-11-18 09:54:02      |     8              |     b_sub_item_metrica                                |     sub-item-metrica                                  |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_sub_item_metrica = 110 cd_definicao_metrica = 11 cd_item_metrica = 17 
2              |     2011-11-18 09:55:20      |     8              |     b_sub_item_metrica                                |     sub-item-metrica                                  |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_sub_item_metrica = 111 cd_definicao_metrica = 12 cd_item_metrica = 18 
2              |     2011-11-18 09:57:32      |     8              |     b_sub_item_metrica                                |     sub-item-metrica                                  |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_sub_item_metrica = 112 cd_definicao_metrica = 13 cd_item_metrica = 19 
2              |     2011-11-18 09:58:35      |     8              |     b_sub_item_metrica                                |     sub-item-metrica                                  |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_sub_item_metrica = 113 cd_definicao_metrica = 14 cd_item_metrica = 20 
2              |     2011-11-18 09:59:21      |     8              |     b_sub_item_metrica                                |     sub-item-metrica                                  |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_sub_item_metrica = 114 cd_definicao_metrica = 15 cd_item_metrica = 21 
2              |     2011-11-18 09:59:59      |     8              |     b_item_metrica                                    |     item-metrica                                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_metrica = 22 cd_definicao_metrica = 16 
2              |     2011-11-18 10:00:30      |     8              |     b_sub_item_metrica                                |     sub-item-metrica                                  |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_sub_item_metrica = 115 cd_definicao_metrica = 16 cd_item_metrica = 22 
2              |     2011-11-18 10:01:14      |     8              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18 cd_definicao_metrica = 13 
2              |     2011-11-18 10:01:14      |     8              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18 cd_definicao_metrica = 14 
2              |     2011-11-18 10:01:14      |     8              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18 cd_definicao_metrica = 11 
2              |     2011-11-18 10:01:14      |     8              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18 cd_definicao_metrica = 12 
2              |     2011-11-18 10:01:15      |     8              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18 cd_definicao_metrica = 15 
2              |     2011-11-18 10:01:24      |     8              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 18 cd_definicao_metrica = 16 
2              |     2011-11-18 10:45:43      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-18 13:33:50      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-18 13:35:56      |     9              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_contrato = 18 and cd_definicao_metrica = 16
2              |     2011-11-18 13:35:57      |     9              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_contrato = 18 and cd_definicao_metrica = 13
2              |     2011-11-18 13:35:57      |     9              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_contrato = 18 and cd_definicao_metrica = 14
2              |     2011-11-18 13:35:57      |     9              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_contrato = 18 and cd_definicao_metrica = 11
2              |     2011-11-18 13:35:57      |     9              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_contrato = 18 and cd_definicao_metrica = 12
2              |     2011-11-18 13:35:57      |     9              |     a_contrato_definicao_metrica                      |     contrato-definicao-metrica                        |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_contrato = 18 and cd_definicao_metrica = 15
2              |     2011-11-18 13:36:44      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-18 13:37:13      |     8              |     a_profissional_objeto_contrato                    |     profissional-objeto-contrato                      |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 2 cd_objeto = 18 
2              |     2011-11-18 13:37:40      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-11-18 13:38:01      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
