Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-07-01 13:04:17      |     9              |     a_demanda_prof_nivel_servico                      |     demanda-executor-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11391 cd_profissional = 2 cd_nivel_servico = 10 
2              |     2011-07-01 13:04:17      |     9              |     a_demanda_profissional                            |     demanda-executor-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11391 cd_profissional = 2 
2              |     2011-07-01 13:04:17      |     9              |     s_demanda                                         |     demanda-executor-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11391 
2              |     2011-07-01 13:05:02      |     9              |     s_demanda                                         |     solicitacao-tipo-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_demanda = 11391 
2              |     2011-07-01 13:05:02      |     9              |     s_solicitacao                                     |     solicitacao-tipo-demanda                          |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 8 and ni_ano_solicitacao = 2011
2              |     2011-07-01 13:06:19      |     9              |     s_solicitacao                                     |     fechamento-solicitacao                            |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: cd_objeto = 2 and ni_solicitacao = 8 and ni_ano_solicitacao = 2011
2              |     2011-07-01 13:11:21      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-01 13:12:37      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-01 14:45:31      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-01 14:54:02      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-01 16:20:38      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-01 16:26:29      |     8              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4
2              |     2011-07-01 16:26:29      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 15
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 1 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 2 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 3 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 4 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 6 cd_resposta_pedido = 11 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 5 cd_resposta_pedido = 2 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 7 cd_resposta_pedido = 16 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 8 cd_resposta_pedido = 2 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 9 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 11 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 10 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 12 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 14 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:29      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 15 cd_resposta_pedido = 17 
2              |     2011-07-01 16:26:53      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 16
2              |     2011-07-01 16:26:53      |     9              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 4
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 1 AND cd_resposta_pedido = 9
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 1 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 2 AND cd_resposta_pedido = 9
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 2 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 3 AND cd_resposta_pedido = 9
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 3 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 4 AND cd_resposta_pedido = 9
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 4 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 6 AND cd_resposta_pedido = 11
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 6 cd_resposta_pedido = 11 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 5 AND cd_resposta_pedido = 2
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 5 cd_resposta_pedido = 2 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 7 AND cd_resposta_pedido = 16
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 7 cd_resposta_pedido = 16 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 8 AND cd_resposta_pedido = 2
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 8 cd_resposta_pedido = 2 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 9 AND cd_resposta_pedido = 3
2              |     2011-07-01 16:26:53      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 9 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:53      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 11 AND cd_resposta_pedido = 3
2              |     2011-07-01 16:26:54      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 11 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:54      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 10 AND cd_resposta_pedido = 3
2              |     2011-07-01 16:26:54      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 10 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:54      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 12 AND cd_resposta_pedido = 3
2              |     2011-07-01 16:26:54      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 12 cd_resposta_pedido = 3 
2              |     2011-07-01 16:26:54      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 14 AND cd_resposta_pedido = 9
2              |     2011-07-01 16:26:54      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 14 cd_resposta_pedido = 9 
2              |     2011-07-01 16:26:54      |     10             |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Exclusão de Registro: cd_solicitacao_pedido = 4 AND cd_pergunta_pedido = 15 AND cd_resposta_pedido = 17
2              |     2011-07-01 16:26:54      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 4 cd_pergunta_pedido = 15 cd_resposta_pedido = 17 
2              |     2011-07-01 16:26:59      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 17
2              |     2011-07-01 16:26:59      |     9              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 4
2              |     2011-07-01 16:28:02      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 18
2              |     2011-07-01 16:28:02      |     9              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 4
2              |     2011-07-01 16:28:55      |     8              |     s_historico_pedido                                |     pedido-encaminhar-recomendacao-comite             |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 19
2              |     2011-07-01 16:28:55      |     9              |     s_solicitacao_pedido                              |     pedido-encaminhar-recomendacao-comite             |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 1
2              |     2011-07-01 16:29:51      |     8              |     s_historico_pedido                                |     pedido-valida                                     |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 20
2              |     2011-07-01 16:29:51      |     9              |     s_solicitacao_pedido                              |     pedido-valida                                     |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 4
2              |     2011-07-01 16:33:24      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-01 16:34:47      |     8              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5
2              |     2011-07-01 16:34:47      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 21
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 1 cd_resposta_pedido = 9 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 2 cd_resposta_pedido = 9 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 3 cd_resposta_pedido = 9 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 4 cd_resposta_pedido = 9 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 6 cd_resposta_pedido = 10 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 5 cd_resposta_pedido = 2 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 7 cd_resposta_pedido = 16 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 8 cd_resposta_pedido = 2 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 11 cd_resposta_pedido = 3 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 10 cd_resposta_pedido = 3 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 12 cd_resposta_pedido = 3 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 13 cd_resposta_pedido = 3 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 14 cd_resposta_pedido = 9 
2              |     2011-07-01 16:34:48      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 5 cd_pergunta_pedido = 15 cd_resposta_pedido = 19 
2              |     2011-07-01 16:34:57      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 22
2              |     2011-07-01 16:34:57      |     9              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 5
2              |     2011-07-01 16:37:05      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-04 11:30:03      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-04 11:30:38      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-07-04 11:30:50      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-07-04 11:30:58      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
               |     2011-07-04 11:46:11      |     8              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 6
               |     2011-07-04 11:46:11      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 23
               |     2011-07-04 11:46:11      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 6 cd_pergunta_pedido = 1 cd_resposta_pedido = 9 
               |     2011-07-04 11:46:11      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 6 cd_pergunta_pedido = 15 cd_resposta_pedido = 19 
               |     2011-07-04 11:46:11      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 6 cd_pergunta_pedido = 15 cd_resposta_pedido = 17 
               |     2011-07-04 11:46:11      |     8              |     a_solicitacao_resposta_pedido                     |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_solicitacao_pedido = 6 cd_pergunta_pedido = 15 cd_resposta_pedido = 18 
               |     2011-07-04 11:46:22      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 24
               |     2011-07-04 11:46:22      |     9              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 6
2              |     2011-07-04 13:19:35      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
               |     2011-07-04 13:22:23      |     8              |     s_historico_pedido                                |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 25
               |     2011-07-04 13:22:23      |     9              |     s_solicitacao_pedido                              |     pedido-solicitacao                                |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 5
2              |     2011-07-04 13:33:54      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-04 13:34:14      |     8              |     s_historico_pedido                                |     pedido-valida                                     |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 26
2              |     2011-07-04 13:34:14      |     9              |     s_solicitacao_pedido                              |     pedido-valida                                     |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 5
2              |     2011-07-04 13:50:11      |     6              |     Sem tabela                                        |     auth                                              |     ::1                                                |     hudson-Vostro                                      |     Acesso ao sistema
2              |     2011-07-04 13:51:54      |     8              |     s_historico_pedido                                |     pedido-validado-encaminhar                        |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 27
2              |     2011-07-04 13:51:54      |     9              |     s_solicitacao_pedido                              |     pedido-validado-encaminhar                        |     ::1                                                |     hudson-Vostro                                      |     Alteração de Registro: "s_solicitacao_pedido"."cd_solicitacao_pedido" = 5
               |     2011-07-04 13:52:48      |     8              |     s_historico_pedido                                |     pedido-encaminhar-recomendacao-comite             |     ::1                                                |     hudson-Vostro                                      |     Inclusão de Registro: cd_historico_pedido = 28
