Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
2              |     2011-12-14 11:00:01      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna par.sum(                              ni_horas_parcela) não existe LINE 1: SELECT "par"."sum(                ^
2              |     2011-12-14 11:01:28      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna par.sum(                              ni_horas_parcela) não existe LINE 1: SELECT "par"."sum(                ^
2              |     2011-12-14 11:02:09      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000f" requer 2
2              |     2011-12-15 08:40:05      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000f" requer 2
2              |     2011-12-15 08:58:50      |     204       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/application/modules/default/models/grafico/SaldoHorasContrato.php|     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "sum" LINE 1: sum(prop.ni_horas_proposta)         ^
2              |     2011-12-15 10:58:39      |     513       |     generateAction                        |     RelatorioProjeto_PrevisaoMensalController|     /oasis/relatorioProjeto/previsao-mensal/generate                                |     /var/www/oasis/library/Zend/Controller/Action.php                               |     Unrecognized method 'toString()'                  
2              |     2011-12-16 08:27:47      |     223       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/application/modules/default/models/grafico/SaldoHorasContrato.php|     SQLSTATE[42P10]: Invalid column reference: 7 ERRO:  para SELECT DISTINCT, expressões ORDER BY devem aparecer na lista de seleção LINE 11:             ORDER BY proj.tx_sigla_projeto ASC                               ^
2              |     2011-12-16 09:22:00      |     205       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/application/modules/default/models/grafico/SaldoHorasContrato.php|     SQLSTATE[42702]: Ambiguous column: 7 ERRO:  referência à coluna "cd_projeto" é ambígua LINE 1: select cd_projeto                ^
2              |     2011-12-16 09:23:32      |     210       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/inicio/box-fechamento-extrato                                            |     /var/www/oasis/application/modules/default/models/grafico/SaldoHorasContrato.php|     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a ")" LINE 3: ...(cd_projeto = 272) AND (ni_ano_previsao_parcela = ) AND (ni_...                                                              ^
2              |     2011-12-20 09:46:55      |     81        |     render                                |     Zend_View_Abstract                      |     /oasis/controle                                                                 |     /var/www/oasis/application/modules/default/views/scripts/controle/index.phtml   |     script 'custo-contrato-demanda/custo-valor.phtml' not found in path (/var/www/oasis/application/modules/default/views/scripts/:./views/scripts/)
2              |     2011-12-20 09:46:55      |     81        |     render                                |     Zend_View_Abstract                      |     /oasis/controle                                                                 |     /var/www/oasis/application/modules/default/views/scripts/controle/index.phtml   |     script 'custo-contrato-demanda/custo-valor.phtml' not found in path (/var/www/oasis/application/modules/default/views/scripts/:./views/scripts/)
2              |     2011-12-20 09:49:23      |     81        |     render                                |     Zend_View_Abstract                      |     /oasis/controle                                                                 |     /var/www/oasis/application/modules/default/views/scripts/controle/index.phtml   |     script 'custo-contrato-demanda/extrato-demanda.phtml' not found in path (/var/www/oasis/application/modules/default/views/scripts/:./views/scripts/)
2              |     2011-12-20 09:49:23      |     81        |     render                                |     Zend_View_Abstract                      |     /oasis/controle                                                                 |     /var/www/oasis/application/modules/default/views/scripts/controle/index.phtml   |     script 'custo-contrato-demanda/extrato-demanda.phtml' not found in path (/var/www/oasis/application/modules/default/views/scripts/:./views/scripts/)
