Profissional   |     Data                     |     Prioridade     |     Tabela                                            |     Controller                                        |     IP                                                 |     Host                                               |     Mensagem  
2              |     2011-12-02 10:24:07      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 266 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 11 
2              |     2011-12-02 10:24:07      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 266 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 12 
2              |     2011-12-02 10:24:07      |     8              |     a_proposta_definicao_metrica                      |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 266 cd_proposta = 1 cd_definicao_metrica = 2 
2              |     2011-12-02 10:24:07      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 266 and cd_proposta = 1
2              |     2011-12-02 10:24:07      |     9              |     s_parcela                                         |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 266 cd_proposta = 1 ni_parcela = 1 
2              |     2011-12-02 10:24:15      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 266 and cd_proposta = 1
2              |     2011-12-02 10:24:23      |     8              |     s_modulo                                          |     modulo                                            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_modulo = 1809 cd_projeto = 266 
2              |     2011-12-02 10:24:28      |     8              |     a_proposta_modulo                                 |     modulo                                            |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 266 cd_modulo = 1809 cd_proposta = 1 
2              |     2011-12-02 10:24:29      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 266 and cd_proposta = 1
2              |     2011-12-02 10:26:36      |     8              |     s_parcela                                         |     criar-parcela                                     |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_parcela = 1653 cd_projeto = 266 cd_proposta = 1 
2              |     2011-12-02 11:30:24      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-12-02 14:24:25      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-12-05 14:34:09      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-12-05 14:35:50      |     9              |     a_profissional_objeto_contrato                    |     inicio                                            |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro:  cd_profissional = 2 
	               and cd_objeto   = 14 
2              |     2011-12-05 16:19:47      |     6              |     Sem tabela                                        |     auth                                              |     127.0.0.1                                          |     localhost                                          |     Acesso ao sistema
2              |     2011-12-05 16:46:19      |     8              |     s_solicitacao                                     |     solicitacao                                       |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: ni_solicitacao = 26 ni_ano_solicitacao = 2011 cd_objeto = 14 
2              |     2011-12-05 16:48:51      |     9              |     s_solicitacao                                     |     gerenciar-projetos-solicitacao                    |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 14 and ni_solicitacao = 26 and ni_ano_solicitacao = 2011
2              |     2011-12-05 16:52:27      |     8              |     s_projeto                                         |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267
2              |     2011-12-05 16:52:27      |     8              |     a_contrato_projeto                                |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_contrato = 14 cd_projeto = 267 
2              |     2011-12-05 16:52:27      |     8              |     s_proposta                                        |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 267 
2              |     2011-12-05 16:52:27      |     8              |     s_parcela                                         |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_parcela = 1654 cd_projeto = 267 cd_proposta = 1 
2              |     2011-12-05 16:52:27      |     8              |     s_processamento_parcela                           |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_processamento_parcela = 1261 cd_proposta = 1 cd_projeto = 267 cd_parcela = 1654 
2              |     2011-12-05 16:52:27      |     8              |     s_produto_parcela                                 |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_produto_parcela = 13363 cd_proposta = 1 cd_projeto = 267 cd_parcela = 1654 
2              |     2011-12-05 16:55:22      |     8              |     a_profissional_projeto                            |     associar-profissional-projeto                     |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_profissional = 2 cd_projeto = 267 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 2 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 3 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 5 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 6 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 8 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 10 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 11 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_sub_item_metrica                       |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_item_metrica = 2 cd_definicao_metrica = 2 cd_sub_item_metrica = 12 
2              |     2011-12-05 16:56:22      |     8              |     a_proposta_definicao_metrica                      |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 267 cd_proposta = 1 cd_definicao_metrica = 2 
2              |     2011-12-05 16:56:22      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 267 and cd_proposta = 1
2              |     2011-12-05 16:56:22      |     9              |     s_parcela                                         |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 267 cd_proposta = 1 ni_parcela = 1 
2              |     2011-12-05 16:56:44      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 267 and cd_proposta = 1
2              |     2011-12-05 16:57:43      |     8              |     s_parcela                                         |     criar-parcela                                     |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_parcela = 1655 cd_projeto = 267 cd_proposta = 1 
2              |     2011-12-05 17:04:30      |     8              |     s_produto_parcela                                 |     produto-parcela                                   |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_produto_parcela = 13364 cd_proposta = 1 cd_projeto = 267 cd_parcela = 1655 
2              |     2011-12-05 17:07:11      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1
2              |     2011-12-05 17:07:21      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1
2              |     2011-12-05 17:07:31      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1
2              |     2011-12-05 17:07:40      |     9              |     s_proposta                                        |     elaboracao-proposta                               |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1
2              |     2011-12-05 17:08:12      |     8              |     s_processamento_proposta                          |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_processamento_proposta = 747 cd_projeto = 263 cd_proposta = 1 
2              |     2011-12-05 17:08:13      |     9              |     s_processamento_parcela                           |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1 and cd_parcela = 1647 and st_ativo = 'S'
2              |     2011-12-05 17:08:13      |     9              |     s_proposta                                        |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1
2              |     2011-12-05 17:08:13      |     9              |     s_solicitacao                                     |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_objeto = 14 and ni_solicitacao = 23 and ni_ano_solicitacao = 2011
2              |     2011-12-05 17:08:13      |     8              |     s_historico_proposta                              |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: dt_historico_proposta = 2011-12-05 17:08:12 cd_projeto = 263 cd_proposta = 1 
2              |     2011-12-05 17:08:13      |     8              |     s_historico_proposta_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 2 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 3 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 5 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 6 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 8 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 10 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 11 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 2 cd_item_metrica = 2 cd_sub_item_metrica = 12 
2              |     2011-12-05 17:08:13      |     8              |     s_historico_proposta_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 92 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 93 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 94 
2              |     2011-12-05 17:08:13      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 95 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 96 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 97 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 98 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 99 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 100 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 101 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 102 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 103 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 104 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 105 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 106 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 107 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 108 
2              |     2011-12-05 17:08:14      |     8              |     s_hist_prop_sub_item_metrica                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_projeto = 263 cd_proposta = 1 dt_historico_proposta = 2011-12-05 17:08:12 cd_definicao_metrica = 10 cd_item_metrica = 16 cd_sub_item_metrica = 109 
2              |     2011-12-05 17:08:14      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 263 dt_historico_proposta = 2011-12-05 17:08:12 cd_historico_proposta_parcela = 1408 
2              |     2011-12-05 17:08:14      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22778 dt_historico_proposta = 2011-12-05 17:08:12 cd_projeto = 263 cd_historico_proposta_parcela = 1408 
2              |     2011-12-05 17:08:14      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 263 dt_historico_proposta = 2011-12-05 17:08:12 cd_historico_proposta_parcela = 1409 
2              |     2011-12-05 17:08:14      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22779 dt_historico_proposta = 2011-12-05 17:08:12 cd_projeto = 263 cd_historico_proposta_parcela = 1409 
2              |     2011-12-05 17:08:14      |     8              |     s_historico_proposta_parcela                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_proposta = 1 cd_projeto = 263 dt_historico_proposta = 2011-12-05 17:08:12 cd_historico_proposta_parcela = 1410 
2              |     2011-12-05 17:08:14      |     8              |     s_historico_proposta_produto                      |     proposta                                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_historico_proposta_produto = 22780 dt_historico_proposta = 2011-12-05 17:08:12 cd_projeto = 263 cd_historico_proposta_parcela = 1410 
2              |     2011-12-05 17:10:31      |     9              |     s_processamento_proposta                          |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Alteração de Registro: cd_projeto = 263 and cd_proposta = 1 and st_ativo = 'S'
2              |     2011-12-05 17:10:31      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 1 cd_proposta = 1 cd_projeto = 263 cd_processamento_proposta = 747 
2              |     2011-12-05 17:10:31      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 3 cd_proposta = 1 cd_projeto = 263 cd_processamento_proposta = 747 
2              |     2011-12-05 17:10:31      |     8              |     a_parecer_tecnico_proposta                        |     parecer-tecnico-proposta                          |     127.0.0.1                                          |     localhost                                          |     Inclusão de Registro: cd_item_parecer_tecnico = 2 cd_proposta = 1 cd_projeto = 263 cd_processamento_proposta = 747 
